"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA RCS","4016699","2011-11-21","2011","11","21","","-5.6","","-25.3","","-15.5","","33.5","","0.0","","","M","","M","0.0","","2","","13","","35",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-22","2011","11","22","","5.2","","-8.3","","-1.6","","19.6","","0.0","","","M","","M","0.0","","2","","25","","50",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-23","2011","11","23","","4.8","","-3.4","","0.7","","17.3","","0.0","","","M","","M","0.0","","1","","25","","46",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-24","2011","11","24","","4.9","","-1.5","","1.7","","16.3","","0.0","","","M","","M","0.0","","","","32","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-25","2011","11","25","","1.6","","-2.6","","-0.5","","18.5","","0.0","","","M","","M","0.0","","","","30","","48",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-26","2011","11","26","","-0.7","","-8.5","","-4.6","","22.6","","0.0","","","M","","M","0.0","","","","31","","52",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-27","2011","11","27","","7.1","","-8.0","","-0.5","","18.5","","0.0","","","M","","M","0.0","","","","25","","48",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-28","2011","11","28","","5.2","","-6.3","","-0.6","","18.6","","0.0","","","M","","M","0.0","","","","33","","48",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-29","2011","11","29","","1.4","","-6.5","","-2.6","","20.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-30","2011","11","30","","-1.3","","-6.5","","-3.9","","21.9","","0.0","","","M","","M","0.0","","","","1","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-01","2011","12","01","","-0.4","","-8.4","","-4.4","","22.4","","0.0","","","M","","M","0.0","","","","24","","54",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-02","2011","12","02","","1.6","","-8.1","","-3.3","","21.3","","0.0","","","M","","M","0.8","","","","33","","63",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-03","2011","12","03","","-6.7","","-15.4","","-11.1","","29.1","","0.0","","","M","","M","0.0","","","","34","","48",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-04","2011","12","04","","-4.9","","-19.3","","-12.1","","30.1","","0.0","","","M","","M","0.2","","","","34","","54",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-05","2011","12","05","","-9.6","","-21.6","","-15.6","","33.6","","0.0","","","M","","M","0.0","","","","18","","33",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-06","2011","12","06","","4.5","","-9.7","","-2.6","","20.6","","0.0","","","M","","M","0.0","","","","26","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-07","2011","12","07","","-4.4","","-12.3","","-8.4","","26.4","","0.0","","","M","","M","0.0","","","","30","","69",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-08","2011","12","08","","-12.0","","-19.8","","-15.9","","33.9","","0.0","","","M","","M","0.0","","","","30","","43",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-09","2011","12","09","","-5.0","","-22.0","","-13.5","","31.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-10","2011","12","10","","4.6","","-11.8","","-3.6","","21.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-11","2011","12","11","","-1.8","","-9.6","","-5.7","","23.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-12","2011","12","12","","-5.6","","-8.6","","-7.1","","25.1","","0.0","","","M","","M","0.0","","","","18","","37",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-13","2011","12","13","","-4.5","","-6.1","","-5.3","","23.3","","0.0","","","M","","M","0.0","","","","19","","37",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-14","2011","12","14","","-2.0","","-5.9","","-4.0","","22.0","","0.0","","","M","","M","0.0","","","","30","","63",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-15","2011","12","15","","-5.3","","-8.4","","-6.9","","24.9","","0.0","","","M","","M","0.0","","","","33","","46",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-16","2011","12","16","","-3.0","","-13.3","","-8.2","","26.2","","0.0","","","M","","M","0.0","","","","26","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-17","2011","12","17","","1.3","","-12.8","","-5.8","","23.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-18","2011","12","18","","-0.5","","-10.9","","-5.7","","23.7","","0.0","","","M","","M","0.2","","","","34","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-19","2011","12","19","","-1.5","","-16.5","","-9.0","","27.0","","0.0","","","M","","M","0.0","","","","21","","37",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-20","2011","12","20","","3.2","","-3.4","","-0.1","","18.1","","0.0","","","M","","M","0.0","","","","24","","35",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-21","2011","12","21","","-1.2","","-9.7","","-5.5","","23.5","","0.0","","","M","","M","0.0","","","","34","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-22","2011","12","22","","-2.5","","-12.9","","-7.7","","25.7","","0.0","","","M","","M","0.0","","","","26","","43",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-23","2011","12","23","","0.6","","-13.3","","-6.4","","24.4","","0.0","","","M","","M","0.0","","","","28","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-24","2011","12","24","","4.6","","-4.5","","0.1","","17.9","","0.0","","","M","","M","0.0","","","","29","","56",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-25","2011","12","25","","4.9","","-9.9","","-2.5","","20.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-26","2011","12","26","","4.7","","-4.3","","0.2","","17.8","","0.0","","","M","","M","0.4","","","","31","","54",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-27","2011","12","27","","-0.1","","-6.6","","-3.4","","21.4","","0.0","","","M","","M","4.8","","","","31","","54",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-28","2011","12","28","","-3.8","","-12.9","","-8.4","","26.4","","0.0","","","M","","M","3.2","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-29","2011","12","29","","-0.2","","-4.9","","-2.6","","20.6","","0.0","","","M","","M","3.7","","2","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-30","2011","12","30","","1.2","","-9.9","","-4.4","","22.4","","0.0","","","M","","M","0.9","","3","","15","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-12-31","2011","12","31","","-0.1","","-8.2","","-4.2","","22.2","","0.0","","","M","","M","0.0","","3","","30","","69",""
