"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA RCS","4016699","2019-06-14","2019","06","14","","23.8","","11.9","","17.9","","0.1","","0.0","","","","","","0.0","","","","35","","33",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-15","2019","06","15","","15.1","","10.3","","12.7","","5.3","","0.0","","","","","","0.3","","","","9","","42",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-16","2019","06","16","","16.8","","8.9","","12.8","","5.2","","0.0","","","","","","0.0","","","","9","","32",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-17","2019","06","17","","22.4","","7.6","","15.0","","3.0","","0.0","","","","","","0.0","","","","6","","37",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-18","2019","06","18","","25.5","","10.6","","18.1","","0.0","","0.1","","","","","","0.0","","","","14","","41",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-19","2019","06","19","","22.2","","10.9","","16.5","","1.5","","0.0","","","","","","16.6","","","","13","","54",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-20","2019","06","20","","16.0","","8.8","","12.4","","5.6","","0.0","","","","","","16.4","","","","27","","31",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-21","2019","06","21","","17.5","","9.4","","13.4","","4.6","","0.0","","","","","","21.5","","","","7","","52",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-22","2019","06","22","","17.8","","7.7","","12.8","","5.2","","0.0","","","","","","0.8","","","","25","","46",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-23","2019","06","23","","23.8","","10.9","","17.3","","0.7","","0.0","","","","","","0.2","","","","29","","47",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-24","2019","06","24","","22.0","","8.7","","15.3","","2.7","","0.0","","","","","","0.5","","","","26","","48",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-25","2019","06","25","","24.2","","8.9","","16.5","","1.5","","0.0","","","","","","1.8","","","","30","","50",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-26","2019","06","26","","24.8","","6.9","","15.9","","2.1","","0.0","","","","","","0.0","","","","30","","31",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-27","2019","06","27","","26.0","","13.6","","19.8","","0.0","","1.8","","","","","","0.0","","","","11","","40",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-28","2019","06","28","","27.3","","14.5","","20.9","","0.0","","2.9","","","","","","15.9","","","","18","","73",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-29","2019","06","29","","26.0","","13.7","","19.9","","0.0","","1.9","","","","","","0.9","","","","10","","56",""
"-104.67","50.43","REGINA RCS","4016699","2019-06-30","2019","06","30","","23.9","","10.7","","17.3","","0.7","","0.0","","","","","","0.0","","","","29","","47",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-01","2019","07","01","","27.7","","8.6","","18.2","","0.0","","0.2","","","","","","5.8","","","","27","","73",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-02","2019","07","02","","19.7","","7.6","","13.7","","4.3","","0.0","","","","","","0.0","","","","33","","46",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-03","2019","07","03","","20.6","","7.8","","14.2","","3.8","","0.0","","","","","","1.1","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-04","2019","07","04","","23.3","","11.0","","17.1","","0.9","","0.0","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-05","2019","07","05","","23.5","","12.4","","18.0","","0.0","","0.0","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-06","2019","07","06","","24.0","","14.1","","19.1","","0.0","","1.1","","","","","","4.5","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-07","2019","07","07","","28.3","","14.4","","21.4","","0.0","","3.4","","","","","","0.2","","","","18","","41",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-08","2019","07","08","","26.9","","15.1","","21.0","","0.0","","3.0","","","","","","0.0","","","","33","","31",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-09","2019","07","09","","22.6","","11.9","","17.2","","0.8","","0.0","","","","","","0.0","","","","2","","47",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-10","2019","07","10","","25.1","","7.0","","16.1","","1.9","","0.0","","","","","","0.0","","","","17","","32",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-11","2019","07","11","","27.8","","12.7","","20.2","","0.0","","2.2","","","","","","0.0","","","","32","","37",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-12","2019","07","12","","24.2","","8.0","","16.1","","1.9","","0.0","","","","","","0.3","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-13","2019","07","13","","29.2","","11.0","","20.1","","0.0","","2.1","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-14","2019","07","14","","29.5","","12.5","","21.0","","0.0","","3.0","","","","","","0.0","","","","9","","47",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-15","2019","07","15","","26.4","","12.2","","19.3","","0.0","","1.3","","","","","","0.0","","","","34","","54",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-16","2019","07","16","","26.2","","9.9","","18.0","","0.0","","0.0","","","","","","34.7","","","","36","","44",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-17","2019","07","17","","23.3","","12.9","","18.1","","0.0","","0.1","","","","","","0.0","","","","29","","41",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-18","2019","07","18","","26.5","","9.8","","18.1","","0.0","","0.1","","","","","","0.0","","","","30","","52",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-19","2019","07","19","","22.0","","8.7","","15.4","","2.6","","0.0","","","","","","0.0","","","","28","","67",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-20","2019","07","20","","23.1","","7.1","","15.1","","2.9","","0.0","","","","","","0.0","","","","6","","31",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-21","2019","07","21","","24.4","","11.6","","18.0","","0.0","","0.0","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-22","2019","07","22","","27.2","","9.5","","18.3","","0.0","","0.3","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-23","2019","07","23","","29.0","","12.8","","20.9","","0.0","","2.9","","","","","","0.0","","","","17","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-24","2019","07","24","","27.8","","14.6","","21.2","","0.0","","3.2","","","","","","3.5","","","","19","","87",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-25","2019","07","25","","25.4","","10.8","","18.1","","0.0","","0.1","","","","","","0.2","","","","28","","82",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-26","2019","07","26","","25.4","","12.2","","18.8","","0.0","","0.8","","","","","","0.0","","","","31","","55",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-27","2019","07","27","","32.5","","10.1","","21.3","","0.0","","3.3","","","","","","0.0","","","","31","","48",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-28","2019","07","28","","21.5","","6.3","","13.9","","4.1","","0.0","","","","","","0.0","","","","29","","72",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-29","2019","07","29","","23.3","","3.6","","13.4","","4.6","","0.0","","","","","","0.0","","","","14","","34",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-30","2019","07","30","","28.1","","8.8","","18.4","","0.0","","0.4","","","","","","0.0","","","","16","","46",""
"-104.67","50.43","REGINA RCS","4016699","2019-07-31","2019","07","31","","30.0","","14.2","","22.1","","0.0","","4.1","","","","","","0.0","","","","1","","34",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-01","2019","08","01","","31.6","","16.8","","24.2","","0.0","","6.2","","","","","","0.0","","","","13","","40",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-02","2019","08","02","","33.4","","14.5","","24.0","","0.0","","6.0","","","","","","0.0","","","","13","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-03","2019","08","03","","33.9","","15.2","","24.6","","0.0","","6.6","","","","","","0.0","","","","35","","41",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-04","2019","08","04","","26.4","","9.4","","17.9","","0.1","","0.0","","","","","","0.2","","","","31","","34",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-05","2019","08","05","","28.4","","7.8","","18.1","","0.0","","0.1","","","","","","0.0","","","","33","","36",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-06","2019","08","06","","25.5","","9.9","","17.7","","0.3","","0.0","","","","","","0.0","","","","34","","40",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-07","2019","08","07","","21.2","","4.5","","12.9","","5.1","","0.0","","","","","","0.0","","","","33","","41",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-08","2019","08","08","","25.4","","5.1","","15.2","","2.8","","0.0","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-09","2019","08","09","","31.4","","11.3","","21.3","","0.0","","3.3","","","","","","21.3","","","","23","","45",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-10","2019","08","10","","20.6","","12.8","","16.7","","1.3","","0.0","","","","","","18.5","","","","2","","40",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-11","2019","08","11","","22.6","","9.9","","16.3","","1.7","","0.0","","","","","","0.0","","","","9","","34",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-12","2019","08","12","","17.0","","11.7","","14.3","","3.7","","0.0","","","","","","41.3","","","","10","","58",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-13","2019","08","13","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-104.67","50.43","REGINA RCS","4016699","2019-08-14","2019","08","14","","24.0","","10.7","","17.3","","0.7","","0.0","","","","","","0.0","","","","30","","34",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-15","2019","08","15","","26.3","","8.5","","17.4","","0.6","","0.0","","","","","","0.0","","","","29","","44",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-16","2019","08","16","","26.2","","10.1","","18.1","","0.0","","0.1","","","","","","0.0","","","","28","","53",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-17","2019","08","17","","18.0","","3.8","","10.9","","7.1","","0.0","","","","","","0.0","","","","28","","57",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-18","2019","08","18","","24.5","","2.0","","13.3","","4.7","","0.0","","","","","","0.0","","","","24","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-19","2019","08","19","","26.0","","3.8","","14.9","","3.1","","0.0","","","","","","0.0","","","","1","","43",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-20","2019","08","20","","21.6","","3.5","","12.6","","5.4","","0.0","","","","","","0.0","","","","33","","34",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-21","2019","08","21","","24.4","","4.0","","14.2","","3.8","","0.0","","","","","","0.0","","","","14","","35",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-22","2019","08","22","","28.0","","10.5","","19.2","","0.0","","1.2","","","","","","0.0","","","","14","","56",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-23","2019","08","23","","20.2","","14.2","","17.2","","0.8","","0.0","","","","","","5.7","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-24","2019","08","24","","28.9","","12.8","","20.8","","0.0","","2.8","","","","","","0.0","","","","21","","41",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-25","2019","08","25","","19.2","","9.8","","14.5","","3.5","","0.0","","","","","","3.9","","","","31","","41",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-26","2019","08","26","","20.6","","6.9","","13.7","","4.3","","0.0","","","","","","0.2","","","","31","","60",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-27","2019","08","27","","18.1","","6.8","","12.5","","5.5","","0.0","","","","","","1.9","","","","32","","47",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-28","2019","08","28","","21.1","","4.4","","12.8","","5.2","","0.0","","","","","","0.0","","","","31","","48",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-29","2019","08","29","","19.5","","7.0","","13.2","","4.8","","0.0","","","","","","0.0","","","","32","","36",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-30","2019","08","30","","19.3","","3.0","","11.1","","6.9","","0.0","","","","","","0.6","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-08-31","2019","08","31","","22.6","","10.7","","16.7","","1.3","","0.0","","","","","","2.1","","","","12","","33",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-01","2019","09","01","","21.3","","11.6","","16.5","","1.5","","0.0","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-02","2019","09","02","","20.6","","10.9","","15.8","","2.2","","0.0","","","","","","4.6","","","","15","","51",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-03","2019","09","03","","21.2","","10.2","","15.7","","2.3","","0.0","","","","","","0.0","","","","30","","33",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-04","2019","09","04","","25.8","","9.6","","17.7","","0.3","","0.0","","","","","","0.4","","","","2","","52",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-05","2019","09","05","","23.9","","6.6","","15.3","","2.7","","0.0","","","","","","0.0","","","","32","","45",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-06","2019","09","06","","21.2","","2.9","","12.0","","6.0","","0.0","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-07","2019","09","07","","18.6","","7.3","","13.0","","5.0","","0.0","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-08","2019","09","08","","20.3","","3.1","","11.7","","6.3","","0.0","","","","","","0.0","","","","16","","31",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-09","2019","09","09","","12.1","","9.2","","10.6","","7.4","","0.0","","","","","","16.3","","","","8","","49",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-10","2019","09","10","","12.5","","10.0","","11.3","","6.7","","0.0","","","","","","15.3","","","","6","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-11","2019","09","11","","12.2","","10.1","","11.2","","6.8","","0.0","","","","","","8.8","","","","13","","35",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-12","2019","09","12","","12.1","","9.5","","10.8","","7.2","","0.0","","","","","","10.5","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-13","2019","09","13","","21.3","","4.3","","12.8","","5.2","","0.0","","","","","","0.4","","","","24","","52",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-14","2019","09","14","","23.0","","7.6","","15.3","","2.7","","0.0","","","","","","0.0","","","","30","","39",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-15","2019","09","15","","28.7","","8.3","","18.5","","0.0","","0.5","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-16","2019","09","16","","32.4","","13.0","","22.7","","0.0","","4.7","","","","","","0.0","","","","17","","43",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-17","2019","09","17","","22.4","","14.5","","18.5","","0.0","","0.5","","","","","","0.0","","","","36","","44",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-18","2019","09","18","","22.5","","12.3","","17.4","","0.6","","0.0","","","","","","0.0","","","","33","","42",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-19","2019","09","19","","23.7","","10.4","","17.0","","1.0","","0.0","","","","","","0.0","","","","10","","40",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-20","2019","09","20","","19.8","","11.7","","15.8","","2.2","","0.0","","","","","","0.0","","","","13","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-21","2019","09","21","","17.4","","4.4","","10.9","","7.1","","0.0","","","","","","0.0","","","","33","","42",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-22","2019","09","22","","22.8","","1.9","","12.4","","5.6","","0.0","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-23","2019","09","23","","24.0","","5.0","","14.5","","3.5","","0.0","","","","","","0.0","","","","28","","46",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-24","2019","09","24","","17.0","","5.8","","11.4","","6.6","","0.0","","","","","","0.0","","","","34","","54",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-25","2019","09","25","","15.3","","2.4","","8.9","","9.1","","0.0","","","","","","1.1","","","","29","","48",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-26","2019","09","26","","9.1","","2.0","","5.6","","12.4","","0.0","","","","","","4.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-27","2019","09","27","","7.7","","1.0","","4.3","","13.7","","0.0","","","","","","2.8","","","","34","","31",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-28","2019","09","28","","7.0","","-3.3","","1.9","","16.1","","0.0","","","","","","0.0","","","","9","","39",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-29","2019","09","29","","3.7","","0.5","","2.1","","15.9","","0.0","","","","","","13.2","","","","7","","64",""
"-104.67","50.43","REGINA RCS","4016699","2019-09-30","2019","09","30","","3.0","","0.6","","1.8","","16.2","","0.0","","","","","","1.1","","","","8","","49",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-01","2019","10","01","","5.2","","0.8","","3.0","","15.0","","0.0","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-02","2019","10","02","","6.2","","-1.3","","2.4","","15.6","","0.0","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-03","2019","10","03","","9.4","","0.2","","4.8","","13.2","","0.0","","","","","","0.0","","","","13","","40",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-04","2019","10","04","","6.3","","1.3","","3.8","","14.2","","0.0","","","","","","0.0","","","","16","","48",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-05","2019","10","05","","15.1","","-0.5","","7.3","","10.7","","0.0","","","","","","0.2","","","","30","","59",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-06","2019","10","06","","14.8","","1.3","","8.0","","10.0","","0.0","","","","","","0.0","","0","","29","","60",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-07","2019","10","07","","20.6","","-1.5","","9.6","","8.4","","0.0","","","","","","0.0","","0","","21","","54",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-08","2019","10","08","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-104.67","50.43","REGINA RCS","4016699","2019-10-09","2019","10","09","","0.3","","-6.4","","-3.0","","21.0","","0.0","","","","","","0.4","","1","","34","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-10","2019","10","10","","3.7","","-9.2","","-2.8","","20.8","","0.0","","","","","","0.0","","0","","31","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-11","2019","10","11","","5.4","","-9.5","","-2.1","","20.1","","0.0","","","","","","0.0","","0","","36","","56",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-12","2019","10","12","","6.5","","-8.3","","-0.9","","18.9","","0.0","","","","","","0.0","","0","","33","","54",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-13","2019","10","13","","9.1","","-13.0","","-2.0","","20.0","","0.0","","","","","","0.0","","0","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-14","2019","10","14","","4.3","","-0.9","","1.7","","16.3","","0.0","","","","","","5.7","","0","","34","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-15","2019","10","15","","3.6","","0.4","","2.0","","16.0","","0.0","","","","","","0.2","","0","","35","","39",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-16","2019","10","16","","15.1","","-0.1","","7.5","","10.5","","0.0","","","","","","0.0","","0","","15","","45",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-17","2019","10","17","","17.4","","0.6","","9.0","","9.0","","0.0","","","","","","0.0","","0","","14","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-18","2019","10","18","","14.0","","-1.5","","6.2","","11.8","","0.0","","","","","","0.0","","0","","30","","40",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-19","2019","10","19","","13.7","","-3.5","","5.1","","12.9","","0.0","","","","","","0.0","","0","","27","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-20","2019","10","20","","9.6","","-6.5","","1.6","","16.4","","0.0","","","","","","0.0","","0","","28","","42",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-21","2019","10","21","","10.2","","-8.3","","1.0","","17.0","","0.0","","","","","","0.0","","0","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-22","2019","10","22","","6.7","","-8.7","","-1.0","","19.0","","0.0","","","","","","0.0","","0","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-23","2019","10","23","","6.3","","-9.4","","-1.6","","19.6","","0.0","","","","","","0.0","","0","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-24","2019","10","24","","6.0","","-6.1","","0.0","","18.0","","0.0","","","","","","0.0","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-25","2019","10","25","","18.4","","-3.3","","7.6","","10.4","","0.0","","","","","","0.0","","0","","30","","53",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-26","2019","10","26","","8.7","","-5.2","","1.7","","16.3","","0.0","","","","","","0.5","","0","","33","","77",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-27","2019","10","27","","-5.2","","-15.3","","-10.2","","28.2","","0.0","","","","","","0.2","","0","","31","","49",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-28","2019","10","28","","-3.1","","-14.6","","-8.9","","26.9","","0.0","","","","","","2.2","","8","","33","","54",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-29","2019","10","29","","-7.0","","-10.6","","-8.8","","26.8","","0.0","","","","","","0.4","","0","","31","","53",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-30","2019","10","30","","-4.5","","-18.2","","-11.3","","29.3","","0.0","","","","","","0.0","","0","","28","","31",""
"-104.67","50.43","REGINA RCS","4016699","2019-10-31","2019","10","31","","1.8","","-5.9","","-2.1","","20.1","","0.0","","","","","","0.8","","0","","30","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-01","2019","11","01","","1.9","","-6.8","","-2.5","","20.5","","0.0","","","","","","0.0","","2","","31","","50",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-02","2019","11","02","","3.6","","-7.9","","-2.1","","20.1","","0.0","","","","","","0.0","","1","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-03","2019","11","03","","0.4","","-5.3","","-2.4","","20.4","","0.0","","","","","","2.5","","0","","33","","43",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-04","2019","11","04","","-4.8","","-17.2","","-11.0","","29.0","","0.0","","","","","","0.0","","","","30","","34",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-05","2019","11","05","","-4.7","","-15.1","","-9.9","","27.9","","0.0","","","","","","0.7","","","","4","","36",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-06","2019","11","06","","-9.5","","-25.1","","-17.3","","35.3","","0.0","","","","","","0.2","","0","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-07","2019","11","07","","-10.2","","-22.8","","-16.5","","34.5","","0.0","","","","","","0.0","","1","","15","","33",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-08","2019","11","08","","3.9","","-10.9","","-3.5","","21.5","","0.0","","","","","","0.0","","1","","30","","31",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-09","2019","11","09","","1.1","","-12.2","","-5.6","","23.6","","0.0","","","","","","0.7","","0","","35","","40",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-10","2019","11","10","","-11.8","","-16.4","","-14.1","","32.1","","0.0","","","","","","0.0","","0","","31","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-11","2019","11","11","","-10.0","","-21.9","","-16.0","","34.0","","0.0","","","","","","0.0","","0","","29","","33",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-12","2019","11","12","","-2.7","","-14.2","","-8.4","","26.4","","0.0","","","","","","0.5","","0","","15","","33",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-13","2019","11","13","","-1.1","","-16.3","","-8.7","","26.7","","0.0","","","","","","0.2","","1","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-14","2019","11","14","","0.0","","-7.8","","-3.9","","21.9","","0.0","","","","","","0.0","","0","","34","","31",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-15","2019","11","15","","2.4","","-3.6","","-0.6","","18.6","","0.0","","","","","","0.0","","","","13","","43",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-16","2019","11","16","","3.8","","0.0","","1.9","","16.1","","0.0","","","","","","0.4","","1","","31","","50",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-17","2019","11","17","","5.3","","-1.6","","1.8","","16.2","","0.0","","","","","","0.0","","0","","14","","31",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-18","2019","11","18","","7.7","","-1.9","","2.9","","15.1","","0.0","","","","","","2.2","","0","","33","","54",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-19","2019","11","19","","3.2","","-3.5","","-0.2","","18.2","","0.0","","","","","","0.0","","0","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-20","2019","11","20","","-3.5","","-10.7","","-7.1","","25.1","","0.0","","","","","","0.0","","0","","33","","35",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-21","2019","11","21","","1.0","","-10.3","","-4.7","","22.7","","0.0","","","","","","0.0","","0","","23","","32",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-22","2019","11","22","","5.6","","-9.0","","-1.7","","19.7","","0.0","","","","","","0.0","","0","","29","","35",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-23","2019","11","23","","9.1","","-4.2","","2.4","","15.6","","0.0","","","","","","0.0","","0","","28","","43",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-24","2019","11","24","","5.1","","-3.6","","0.8","","17.2","","0.0","","","","","","2.2","","0","","33","","45",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-25","2019","11","25","","0.6","","-4.7","","-2.1","","20.1","","0.0","","","","","","0.0","","","","36","","45",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-26","2019","11","26","","-0.9","","-10.1","","-5.5","","23.5","","0.0","","","","","","0.2","","","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-27","2019","11","27","","-3.9","","-5.3","","-4.6","","22.6","","0.0","","","","","","0.0","","0","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-28","2019","11","28","","-5.2","","-8.5","","-6.9","","24.9","","0.0","","","","","","0.5","","0","","12","","55",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-29","2019","11","29","","-4.1","","-8.0","","-6.1","","24.1","","0.0","","","","","","0.4","","0","","12","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-11-30","2019","11","30","","-5.2","","-9.6","","-7.4","","25.4","","0.0","","","","","","0.6","","0","","","","",""
