"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA RCS","4016699","2017-06-08","2017","06","08","","28.0","","10.2","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","13","","48",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-09","2017","06","09","","26.5","","12.1","","19.3","","0.0","","1.3","","","M","","M","9.8","","","","26","","63",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-10","2017","06","10","","24.0","","8.2","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","29","","57",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-11","2017","06","11","","21.0","","5.7","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","30","","50",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-12","2017","06","12","","26.2","","7.3","","16.8","","1.2","","0.0","","","M","","M","0.0","","","","13","","41",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-13","2017","06","13","","21.4","","14.8","","18.1","","0.0","","0.1","","","M","","M","0.0","","","","12","","56",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-14","2017","06","14","","14.8","","10.6","","12.7","","5.3","","0.0","","","M","","M","16.9","","","","32","","56",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-15","2017","06","15","","20.4","","9.9","","15.2","","2.8","","0.0","","","M","","M","0.0","","","","31","","57",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-16","2017","06","16","","","M","4.6","E","","M","","M","","M","","M","","M","","M","","","24","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-17","2017","06","17","","18.1","","11.6","","14.9","","3.1","","0.0","","","M","","M","9.0","","","","31","","39",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-18","2017","06","18","","21.9","","5.8","","13.9","","4.1","","0.0","","","M","","M","2.2","","","","31","","63",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-19","2017","06","19","","21.0","","6.6","","13.8","","4.2","","0.0","","","M","","M","0.0","","","","31","","48",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-20","2017","06","20","","22.7","","7.1","","14.9","","3.1","","0.0","","","M","","M","0.0","","","","13","","41",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-21","2017","06","21","","22.4","","7.5","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","29","","74",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-22","2017","06","22","","16.3","","8.9","","12.6","","5.4","","0.0","","","M","","M","1.3","","","","32","","69",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-23","2017","06","23","","17.1","","5.0","","11.1","","6.9","","0.0","","","M","","M","0.0","","","","33","","67",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-24","2017","06","24","","20.4","","0.1","","10.3","","7.7","","0.0","","","M","","M","0.0","","","","33","","39",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-25","2017","06","25","","20.8","","6.3","","13.6","","4.4","","0.0","","","M","","M","0.0","","","","34","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-26","2017","06","26","","27.1","","3.9","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","15","","43",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-27","2017","06","27","","28.9","","11.8","","20.4","","0.0","","2.4","","","M","","M","1.0","","","","27","","57",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-28","2017","06","28","","23.2","","3.6","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","1","","32",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-29","2017","06","29","","19.2","","8.4","","13.8","","4.2","","0.0","","","M","","M","0.0","","","","33","","46",""
"-104.67","50.43","REGINA RCS","4016699","2017-06-30","2017","06","30","","24.4","","2.6","","13.5","","4.5","","0.0","","","M","","M","1.0","","","","31","","50",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-01","2017","07","01","","23.7","","11.3","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-02","2017","07","02","","26.5","","10.7","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","12","","44",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-03","2017","07","03","","32.4","","14.5","","23.5","","0.0","","5.5","","","M","","M","0.0","","","","12","","37",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-04","2017","07","04","","26.9","","13.7","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","36","","48",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-05","2017","07","05","","33.3","","13.2","","23.3","","0.0","","5.3","","","M","","M","0.0","","","","33","","43",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-06","2017","07","06","","28.0","","7.1","","17.6","","0.4","","0.0","","","M","","M","0.0","","","","35","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-07","2017","07","07","","29.5","","10.1","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","31","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-08","2017","07","08","","30.9","","13.2","","22.1","","0.0","","4.1","","","M","","M","0.0","","","","11","","46",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-09","2017","07","09","","28.9","","13.7","","21.3","","0.0","","3.3","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-10","2017","07","10","","35.4","","16.8","","26.1","","0.0","","8.1","","","M","","M","0.0","","","","14","","56",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-11","2017","07","11","","21.0","","15.2","","18.1","","0.0","","0.1","","","M","","M","0.0","","","","7","","52",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-12","2017","07","12","","23.7","","9.4","","16.6","","1.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-13","2017","07","13","","28.8","","11.1","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","16","","46",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-14","2017","07","14","","29.0","","12.4","","20.7","","0.0","","2.7","","","M","","M","0.0","","","","34","","52",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-15","2017","07","15","","29.4","","8.7","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","14","","37",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-16","2017","07","16","","35.2","","17.2","","26.2","","0.0","","8.2","","","M","","M","0.0","","","","13","","59",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-17","2017","07","17","","24.6","","8.7","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","34","","46",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-18","2017","07","18","","23.5","","4.7","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-19","2017","07","19","","26.2","","11.3","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","36","","37",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-20","2017","07","20","","31.3","","10.4","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","15","","39",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-21","2017","07","21","","29.8","","13.5","","21.7","","0.0","","3.7","","","M","","M","0.2","","","","28","","52",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-22","2017","07","22","","26.0","","7.7","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","32","","44",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-23","2017","07","23","","32.8","","11.2","","22.0","","0.0","","4.0","","","M","","M","0.0","","","","12","","41",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-24","2017","07","24","","26.3","","9.6","","18.0","","0.0","","0.0","","","M","","M","0.0","","","","31","","52",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-25","2017","07","25","","27.2","","9.7","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","29","","57",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-26","2017","07","26","","29.4","","8.0","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-27","2017","07","27","","32.3","","13.4","","22.9","","0.0","","4.9","","","M","","M","0.0","","","","16","","37",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-28","2017","07","28","","34.3","","15.1","","24.7","","0.0","","6.7","","","M","","M","0.0","","","","35","","41",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-29","2017","07","29","","32.1","","9.9","","21.0","","0.0","","3.0","","","M","","M","0.0","","","","27","","41",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-30","2017","07","30","","37.7","","18.6","","28.2","","0.0","","10.2","","","M","","M","1.6","","","","19","","41",""
"-104.67","50.43","REGINA RCS","4016699","2017-07-31","2017","07","31","","28.4","","10.1","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","33","","44",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-01","2017","08","01","","24.7","","8.0","","16.4","","1.6","","0.0","","","M","","M","1.4","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-02","2017","08","02","","22.3","","9.5","","15.9","","2.1","","0.0","","","M","","M","1.8","","","","6","","63",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-03","2017","08","03","","25.7","","5.6","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-04","2017","08","04","","24.2","","8.7","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-05","2017","08","05","","23.7","","11.0","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","16","","43",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-06","2017","08","06","","26.7","","5.6","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-07","2017","08","07","","29.1","","8.3","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","26","","37",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-08","2017","08","08","","22.0","","11.2","","16.6","","1.4","","0.0","","","M","","M","5.1","","","","31","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-09","2017","08","09","","21.8","","10.1","","16.0","","2.0","","0.0","","","M","","M","1.3","","","","3","","37",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-10","2017","08","10","","26.0","","6.3","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-11","2017","08","11","","28.8","","9.2","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","30","","35",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-12","2017","08","12","","27.7","","10.4","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","14","","43",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-13","2017","08","13","","27.0","","8.2","","17.6","","0.4","","0.0","","","M","","M","0.0","","","","12","","48",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-14","2017","08","14","","27.8","","12.3","","20.1","","0.0","","2.1","","","M","","M","0.9","","","","17","","48",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-15","2017","08","15","","24.8","","10.1","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","31","","35",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-16","2017","08","16","","26.5","","6.3","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","33","","32",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-17","2017","08","17","","27.7","","10.5","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","30","","35",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-18","2017","08","18","","29.0","","5.7","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","14","","32",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-19","2017","08","19","","24.9","","6.3","","15.6","","2.4","","0.0","","","M","","M","0.0","","","","31","","65",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-20","2017","08","20","","22.7","","2.4","","12.6","","5.4","","0.0","","","M","","M","0.0","","","","7","","41",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-21","2017","08","21","","22.4","","6.6","","14.5","","3.5","","0.0","","","M","","M","0.0","","","","34","","46",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-22","2017","08","22","","27.8","","3.7","","15.8","","2.2","","0.0","","","M","","M","0.2","","","","27","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-23","2017","08","23","","28.5","","8.5","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","10","","46",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-24","2017","08","24","","27.4","","10.5","","19.0","","0.0","","1.0","","","M","","M","0.4","","","","12","","50",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-25","2017","08","25","","25.9","","13.9","","19.9","","0.0","","1.9","","","M","","M","0.0","","","","29","","37",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-26","2017","08","26","","28.5","","7.3","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-27","2017","08","27","","30.5","","8.8","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-28","2017","08","28","","35.5","","11.2","","23.4","","0.0","","5.4","","","M","","M","0.0","","","","23","","37",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-29","2017","08","29","","29.3","","13.5","","21.4","","0.0","","3.4","","","M","","M","0.0","","","","8","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-30","2017","08","30","","28.0","","14.4","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","14","","57",""
"-104.67","50.43","REGINA RCS","4016699","2017-08-31","2017","08","31","","28.6","","14.9","","21.8","","0.0","","3.8","","","M","","M","0.0","","","","21","","54",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-01","2017","09","01","","26.6","","9.7","","18.2","","0.0","","0.2","","","M","","M","0.0","","","","33","","52",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-02","2017","09","02","","28.6","","5.1","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","30","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-03","2017","09","03","","24.0","","14.5","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","32","","54",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-04","2017","09","04","","20.2","","5.5","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","33","","63",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-05","2017","09","05","","21.7","","0.1","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","33","","35",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-06","2017","09","06","","28.1","","3.9","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-07","2017","09","07","","","M","5.2","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-104.67","50.43","REGINA RCS","4016699","2017-09-08","2017","09","08","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-09","2017","09","09","","31.9","","11.6","","21.8","","0.0","","3.8","","","M","","M","0.0","","","","16","","39",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-10","2017","09","10","","25.7","","7.7","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","29","","56",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-11","2017","09","11","","29.3","","4.1","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","20","","48",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-12","2017","09","12","","28.0","","5.9","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","35","","43",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-13","2017","09","13","","21.6","","10.4","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","7","","46",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-14","2017","09","14","","12.7","","8.0","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","2","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-15","2017","09","15","","13.4","","6.8","","10.1","","7.9","","0.0","","","M","","M","0.0","","","","2","","41",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-16","2017","09","16","","11.9","","3.4","","7.7","","10.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-17","2017","09","17","","16.6","","-0.4","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","10","","32",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-18","2017","09","18","","23.8","","2.0","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","15","","41",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-19","2017","09","19","","15.8","","6.4","","11.1","","6.9","","0.0","","","M","","M","11.1","","","","29","","43",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-20","2017","09","20","","18.3","","1.1","","9.7","","8.3","","0.0","","","M","","M","0.0","","","","24","","54",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-21","2017","09","21","","14.8","","0.3","","7.6","","10.4","","0.0","","","M","","M","0.0","","","","28","","39",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-22","2017","09","22","","8.7","","0.7","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-23","2017","09","23","","11.0","","2.0","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-24","2017","09","24","","14.0","","0.5","","7.3","","10.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-25","2017","09","25","","16.2","","4.8","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","22","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-26","2017","09","26","","19.7","","0.6","","10.2","","7.8","","0.0","","","M","","M","0.0","","","","25","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-27","2017","09","27","","22.4","","1.7","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","30","","37",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-28","2017","09","28","","21.0","","3.3","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","13","","32",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-29","2017","09","29","","24.2","","6.0","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","15","","50",""
"-104.67","50.43","REGINA RCS","4016699","2017-09-30","2017","09","30","","23.0","","7.9","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","16","","44",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-01","2017","10","01","","14.2","","3.2","","8.7","","9.3","","0.0","","","M","","M","12.0","","","","28","","41",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-02","2017","10","02","","8.5","","3.7","","6.1","","11.9","","0.0","","","M","","M","6.8","","","","29","","44",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-03","2017","10","03","","6.3","","2.9","","4.6","","13.4","","0.0","","","M","","M","2.6","","","","1","","46",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-04","2017","10","04","","12.6","","-2.1","","5.3","","12.7","","0.0","","","M","","M","0.0","","","","27","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-05","2017","10","05","","14.3","","-4.4","","5.0","","13.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-06","2017","10","06","","20.3","","-0.2","","10.1","","7.9","","0.0","","","M","","M","0.0","","","","25","","48",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-07","2017","10","07","","15.2","","3.3","","9.3","","8.7","","0.0","","","M","","M","0.0","","","","29","","59",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-08","2017","10","08","","6.5","","1.0","","3.8","","14.2","","0.0","","","M","","M","0.0","","","","29","","61",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-09","2017","10","09","","12.9","","-3.8","","4.6","","13.4","","0.0","","","M","","M","0.0","","","","26","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-10","2017","10","10","","16.7","","-1.8","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","14","","32",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-11","2017","10","11","","16.0","","2.2","","9.1","","8.9","","0.0","","","M","","M","0.0","","","","14","","35",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-12","2017","10","12","","7.4","","-3.1","","2.2","","15.8","","0.0","","","M","","M","0.0","","","","30","","46",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-13","2017","10","13","","4.8","","-11.2","","-3.2","","21.2","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-14","2017","10","14","","9.3","","-12.1","","-1.4","","19.4","","0.0","","","M","","M","0.0","","0","T","24","","33",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-15","2017","10","15","","12.7","","-1.2","","5.8","","12.2","","0.0","","","M","","M","0.0","","0","T","28","","37",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-16","2017","10","16","","18.6","","-0.3","","9.2","","8.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-17","2017","10","17","","24.6","","3.9","","14.3","","3.7","","0.0","","","M","","M","0.0","","","","28","","111",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-18","2017","10","18","","12.2","","-1.4","","5.4","","12.6","","0.0","","","M","","M","0.3","","","","27","","95",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-19","2017","10","19","","26.1","","1.7","","13.9","","4.1","","0.0","","","M","","M","0.0","","","","26","","57",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-20","2017","10","20","","22.2","","4.6","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","13","","35",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-21","2017","10","21","","7.3","","-2.8","","2.3","","15.7","","0.0","","","M","","M","0.0","","","","30","","72",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-22","2017","10","22","","16.4","","-5.6","","5.4","","12.6","","0.0","","","M","","M","0.0","","0","T","29","","57",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-23","2017","10","23","","11.9","","-4.0","","4.0","","14.0","","0.0","","","M","","M","0.0","","","","31","","59",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-24","2017","10","24","","17.8","","-6.5","","5.7","","12.3","","0.0","","","M","","M","0.0","","","","31","","48",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-25","2017","10","25","","13.4","","-0.8","","6.3","","11.7","","0.0","","","M","","M","0.3","","","","36","","48",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-26","2017","10","26","","1.8","","-10.1","","-4.2","","22.2","","0.0","","","M","","M","0.0","","","","36","","59",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-27","2017","10","27","","7.5","","-8.0","","-0.3","","18.3","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-28","2017","10","28","","16.0","","-6.5","","4.8","","13.2","","0.0","","","M","","M","0.0","","0","T","34","","52",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-29","2017","10","29","","10.7","","-3.2","","3.8","","14.2","","0.0","","","M","","M","0.0","","","","33","","74",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-30","2017","10","30","","-2.3","","-7.0","","-4.7","","22.7","","0.0","","","M","","M","0.0","","","","36","","50",""
"-104.67","50.43","REGINA RCS","4016699","2017-10-31","2017","10","31","","3.0","","-9.0","","-3.0","","21.0","","0.0","","","M","","M","0.2","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-01","2017","11","01","","-1.6","","-5.6","","-3.6","","21.6","","0.0","","","M","","M","3.1","","1","","6","","44",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-02","2017","11","02","","-3.7","","-11.2","","-7.5","","25.5","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-03","2017","11","03","","-3.3","","-6.5","","-4.9","","22.9","","0.0","","","M","","M","1.9","","0","T","12","","43",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-04","2017","11","04","","-3.9","","-10.2","","-7.1","","25.1","","0.0","","","M","","M","3.2","","6","","34","","39",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-05","2017","11","05","","-10.1","","-19.6","","-14.9","","32.9","","0.0","","","M","","M","0.2","","2","","28","","32",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-06","2017","11","06","","-10.3","","-21.3","","-15.8","","33.8","","0.0","","","M","","M","0.0","","2","","28","","35",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-07","2017","11","07","","-9.6","","-21.2","","-15.4","","33.4","","0.0","","","M","","M","0.0","","2","","28","","32",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-08","2017","11","08","","-10.0","","-23.7","","-16.9","","34.9","","0.0","","","M","","M","1.2","","2","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-09","2017","11","09","","-10.6","","-27.7","","-19.2","","37.2","","0.0","","","M","","M","0.0","","3","","14","","54",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-10","2017","11","10","","-2.6","","-10.6","","-6.6","","24.6","","0.0","","","M","","M","0.6","","12","","16","","56",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-11","2017","11","11","","-6.1","","-18.3","","-12.2","","30.2","","0.0","","","M","","M","0.0","","4","","31","","32",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-12","2017","11","12","","-4.0","","-15.9","","-10.0","","28.0","","0.0","","","M","","M","0.0","","4","","13","","32",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-13","2017","11","13","","-3.3","","-7.8","","-5.6","","23.6","","0.0","","","M","","M","0.2","","4","","14","","35",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-14","2017","11","14","","-1.8","","-14.5","","-8.2","","26.2","","0.0","","","M","","M","0.0","","5","","29","","63",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-15","2017","11","15","","-11.8","","-21.6","","-16.7","","34.7","","0.0","","","M","","M","0.0","","3","","13","","59",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-16","2017","11","16","","0.6","","-12.0","","-5.7","","23.7","","0.0","","","M","","M","0.2","","2","","14","","70",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-17","2017","11","17","","-10.2","","-16.2","","-13.2","","31.2","","0.0","","","M","","M","0.0","","0","T","28","","43",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-18","2017","11","18","","-8.1","","-20.7","","-14.4","","32.4","","0.0","","","M","","M","0.2","","0","T","31","","44",""
"-104.67","50.43","REGINA RCS","4016699","2017-11-19","2017","11","19","","-1.1","","-13.5","","-7.3","","25.3","","0.0","","","M","","M","0.0","","0","T","15","","33",""
