"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA RCS","4016699","2013-11-20","2013","11","20","","-12.6","","-27.6","","-20.1","","38.1","","0.0","","","M","","M","0.4","","3","","33","","44",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-21","2013","11","21","","-9.4","","-27.6","","-18.5","","36.5","","0.0","","","M","","M","0.0","","5","","34","","35",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-22","2013","11","22","","-13.4","","-30.2","","-21.8","","39.8","","0.0","","","M","","M","0.2","","5","","36","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-23","2013","11","23","","-9.3","","-28.9","","-19.1","","37.1","","0.0","","","M","","M","0.0","","5","","14","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-24","2013","11","24","","3.1","","-10.0","","-3.5","","21.5","","0.0","","","M","","M","0.0","","3","","29","","54",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-25","2013","11","25","","-3.9","","-16.9","","-10.4","","28.4","","0.0","","","M","","M","0.0","","3","","30","","44",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-26","2013","11","26","","-5.8","","-23.2","","-14.5","","32.5","","0.0","","","M","","M","0.0","","2","","17","","52",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-27","2013","11","27","","-4.2","","-10.5","","-7.4","","25.4","","0.0","","","M","","M","0.0","","3","","33","","46",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-28","2013","11","28","","-6.4","","-10.7","","-8.6","","26.6","","0.0","","","M","","M","0.0","","3","","15","","46",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-29","2013","11","29","","-3.3","","-11.8","","-7.6","","25.6","","0.0","","","M","","M","0.0","","3","","14","","43",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-30","2013","11","30","","-7.5","","-15.3","","-11.4","","29.4","","0.0","","","M","","M","0.0","","2","","13","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-01","2013","12","01","","-4.1","","-9.9","","-7.0","","25.0","","0.0","","","M","","M","0.8","","2","","13","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-02","2013","12","02","","-5.4","","-11.3","","-8.4","","26.4","","0.0","","","M","","M","0.2","","1","","7","","50",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-03","2013","12","03","","-11.3","","-17.7","","-14.5","","32.5","","0.0","","","M","","M","0.0","","5","","6","","43",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-04","2013","12","04","","-17.6","","-25.6","","-21.6","","39.6","","0.0","","","M","","M","0.2","","5","","33","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-05","2013","12","05","","-20.9","","-32.5","","-26.7","","44.7","","0.0","","","M","","M","0.2","","5","","32","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-06","2013","12","06","","-25.6","","-33.7","","-29.7","","47.7","","0.0","","","M","","M","0.2","","5","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-07","2013","12","07","","-27.1","","-34.1","","-30.6","","48.6","","0.0","","","M","","M","0.2","","6","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-08","2013","12","08","","-20.7","","-30.2","","-25.5","","43.5","","0.0","","","M","","M","0.0","","6","","34","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-09","2013","12","09","","-18.5","","-32.2","","-25.4","","43.4","","0.0","","","M","","M","0.4","","5","","32","","37",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-10","2013","12","10","","-12.2","","-31.9","","-22.1","","40.1","","0.0","","","M","","M","0.0","","6","","34","","52",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-11","2013","12","11","","-19.0","","-32.6","","-25.8","","43.8","","0.0","","","M","","M","0.2","","4","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-12","2013","12","12","","-14.5","","-19.5","","-17.0","","35.0","","0.0","","","M","","M","1.2","","5","","10","","37",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-13","2013","12","13","","-19.1","","-21.4","","-20.3","","38.3","","0.0","","","M","","M","1.2","","7","","14","","35",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-14","2013","12","14","","-17.2","","-22.9","","-20.1","","38.1","","0.0","","","M","","M","1.2","","7","","13","","43",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-15","2013","12","15","","0.9","","-17.7","","-8.4","","26.4","","0.0","","","M","","M","0.6","","4","","15","","48",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-16","2013","12","16","","-0.4","","-7.3","","-3.9","","21.9","","0.0","","","M","","M","0.0","","4","","29","","57",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-17","2013","12","17","","-6.2","","-17.3","","-11.8","","29.8","","0.0","","","M","","M","0.0","","5","","29","","46",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-18","2013","12","18","","-3.7","","-24.1","","-13.9","","31.9","","0.0","","","M","","M","0.2","","5","","34","","54",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-19","2013","12","19","","-22.1","","-26.8","","-24.5","","42.5","","0.0","","","M","","M","0.0","","5","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-20","2013","12","20","","-18.8","","-27.1","","-23.0","","41.0","","0.0","","","M","","M","0.2","","5","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-21","2013","12","21","","-20.7","","-24.8","","-22.8","","40.8","","0.0","","","M","","M","1.0","","5","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-22","2013","12","22","","-23.8","","-33.9","","-28.9","","46.9","","0.0","","","M","","M","0.4","","5","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-23","2013","12","23","","-14.3","","-35.9","","-25.1","","43.1","","0.0","","","M","","M","0.0","","5","","14","","54",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-24","2013","12","24","","-1.7","","-15.2","","-8.5","","26.5","","0.0","","","M","","M","0.2","","5","","30","","48",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-25","2013","12","25","","-3.6","","-12.1","","-7.9","","25.9","","0.0","","","M","","M","0.2","","5","","33","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-26","2013","12","26","","-1.2","","-9.7","","-5.5","","23.5","","0.0","","","M","","M","0.5","","5","","32","","54",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-27","2013","12","27","","1.2","","-6.0","","-2.4","","20.4","","0.0","","","M","","M","0.0","","5","","9","","44",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-28","2013","12","28","","-5.4","","-27.1","","-16.3","","34.3","","0.0","","","M","","M","0.0","","5","","6","","67",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-29","2013","12","29","","-16.8","","-31.1","","-24.0","","42.0","","0.0","","","M","","M","0.5","","5","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-30","2013","12","30","","-16.8","","-30.1","","-23.5","","41.5","","0.0","","","M","","M","0.5","","7","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-12-31","2013","12","31","","-23.3","","-30.3","","-26.8","","44.8","","0.0","","","M","","M","0.2","","7","","13","","33",""
